baseYmd,areaCd,areaNm,signguCd,signguNm,tAtsNm,cnctrRate
20250313,11,서울특별시,11140,중구,국립 정동극장,93.42
20250314,11,서울특별시,11140,중구,국립 정동극장,89.8
20250315,11,서울특별시,11140,중구,국립 정동극장,91.76
20250316,11,서울특별시,11140,중구,국립 정동극장,89.63
20250317,11,서울특별시,11140,중구,국립 정동극장,91.49
20250318,11,서울특별시,11140,중구,국립 정동극장,92.13
20250319,11,서울특별시,11140,중구,국립 정동극장,89.78
20250320,11,서울특별시,11140,중구,국립 정동극장,89.8
20250321,11,서울특별시,11140,중구,국립 정동극장,89.8
20250322,11,서울특별시,11140,중구,국립 정동극장,91.82
20250323,11,서울특별시,11140,중구,국립 정동극장,89.63
20250324,11,서울특별시,11140,중구,국립 정동극장,91.49
20250325,11,서울특별시,11140,중구,국립 정동극장,91.49
20250326,11,서울특별시,11140,중구,국립 정동극장,89.8
20250327,11,서울특별시,11140,중구,국립 정동극장,89.8
20250328,11,서울특별시,11140,중구,국립 정동극장,89.8
20250329,11,서울특별시,11140,중구,국립 정동극장,91.85
20250330,11,서울특별시,11140,중구,국립 정동극장,89.61
20250331,11,서울특별시,11140,중구,국립 정동극장,91.59
20250401,11,서울특별시,11140,중구,국립 정동극장,92.13
20250402,11,서울특별시,11140,중구,국립 정동극장,89.78
20250403,11,서울특별시,11140,중구,국립 정동극장,89.8
20250404,11,서울특별시,11140,중구,국립 정동극장,89.8
20250405,11,서울특별시,11140,중구,국립 정동극장,91.76
20250406,11,서울특별시,11140,중구,국립 정동극장,89.63
20250407,11,서울특별시,11140,중구,국립 정동극장,92.13
20250408,11,서울특별시,11140,중구,국립 정동극장,92.12
20250409,11,서울특별시,11140,중구,국립 정동극장,88.94
20250410,11,서울특별시,11140,중구,국립 정동극장,89.8
20250411,11,서울특별시,11140,중구,국립 정동극장,89.8
20250313,11,서울특별시,11140,중구,국토발전전시관,91.46
20250314,11,서울특별시,11140,중구,국토발전전시관,92.04
20250315,11,서울특별시,11140,중구,국토발전전시관,59.83
20250316,11,서울특별시,11140,중구,국토발전전시관,85.08
20250317,11,서울특별시,11140,중구,국토발전전시관,94.3
20250318,11,서울특별시,11140,중구,국토발전전시관,89.86
20250319,11,서울특별시,11140,중구,국토발전전시관,88.28
20250320,11,서울특별시,11140,중구,국토발전전시관,92.04
20250321,11,서울특별시,11140,중구,국토발전전시관,92.04
20250322,11,서울특별시,11140,중구,국토발전전시관,33.68
20250323,11,서울특별시,11140,중구,국토발전전시관,88.6
20250324,11,서울특별시,11140,중구,국토발전전시관,94.3
20250325,11,서울특별시,11140,중구,국토발전전시관,94.3
20250326,11,서울특별시,11140,중구,국토발전전시관,88.28
20250327,11,서울특별시,11140,중구,국토발전전시관,92.04
20250328,11,서울특별시,11140,중구,국토발전전시관,89.06
20250329,11,서울특별시,11140,중구,국토발전전시관,37.23
20250330,11,서울특별시,11140,중구,국토발전전시관,88.6
20250331,11,서울특별시,11140,중구,국토발전전시관,93.13
20250401,11,서울특별시,11140,중구,국토발전전시관,89.86
20250402,11,서울특별시,11140,중구,국토발전전시관,88.28
20250403,11,서울특별시,11140,중구,국토발전전시관,92.08
20250404,11,서울특별시,11140,중구,국토발전전시관,88.28
20250405,11,서울특별시,11140,중구,국토발전전시관,64.63
20250406,11,서울특별시,11140,중구,국토발전전시관,89.48
20250407,11,서울특별시,11140,중구,국토발전전시관,89.86
20250408,11,서울특별시,11140,중구,국토발전전시관,91.71
20250409,11,서울특별시,11140,중구,국토발전전시관,87.28
20250410,11,서울특별시,11140,중구,국토발전전시관,89.06
20250411,11,서울특별시,11140,중구,국토발전전시관,88.28
20250313,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250314,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250315,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250316,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250317,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250318,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250319,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250320,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250321,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250322,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250323,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250324,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250325,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250326,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250327,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250328,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250329,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250330,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250331,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250401,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250402,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250403,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250404,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250405,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250406,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.99
20250407,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250408,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250409,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250410,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250411,11,서울특별시,11140,중구,기억의 터(일본군 위안부),99.98
20250313,11,서울특별시,11140,중구,남대문시장,95.18
20250314,11,서울특별시,11140,중구,남대문시장,91.24
20250315,11,서울특별시,11140,중구,남대문시장,96.48
20250316,11,서울특별시,11140,중구,남대문시장,95.47
20250317,11,서울특별시,11140,중구,남대문시장,95.14
20250318,11,서울특별시,11140,중구,남대문시장,95.14
20250319,11,서울특별시,11140,중구,남대문시장,93.96
20250320,11,서울특별시,11140,중구,남대문시장,91.24
20250321,11,서울특별시,11140,중구,남대문시장,94.68
20250322,11,서울특별시,11140,중구,남대문시장,97.28
20250323,11,서울특별시,11140,중구,남대문시장,95.36
20250324,11,서울특별시,11140,중구,남대문시장,95.14
20250325,11,서울특별시,11140,중구,남대문시장,95.14
20250326,11,서울특별시,11140,중구,남대문시장,94.74
20250327,11,서울특별시,11140,중구,남대문시장,91.24
20250328,11,서울특별시,11140,중구,남대문시장,94.68
20250329,11,서울특별시,11140,중구,남대문시장,97.28
20250330,11,서울특별시,11140,중구,남대문시장,95.31
20250331,11,서울특별시,11140,중구,남대문시장,95.16
20250401,11,서울특별시,11140,중구,남대문시장,95.14
20250402,11,서울특별시,11140,중구,남대문시장,93.96
20250403,11,서울특별시,11140,중구,남대문시장,91.24
20250404,11,서울특별시,11140,중구,남대문시장,94.74
20250405,11,서울특별시,11140,중구,남대문시장,96.48
20250406,11,서울특별시,11140,중구,남대문시장,95.36
20250407,11,서울특별시,11140,중구,남대문시장,95.14
20250408,11,서울특별시,11140,중구,남대문시장,95.16
20250409,11,서울특별시,11140,중구,남대문시장,95.07
20250410,11,서울특별시,11140,중구,남대문시장,94.68
20250411,11,서울특별시,11140,중구,남대문시장,94.74
20250313,11,서울특별시,11140,중구,남산 케이블카,75.44
20250314,11,서울특별시,11140,중구,남산 케이블카,71.59
20250315,11,서울특별시,11140,중구,남산 케이블카,76.11
20250316,11,서울특별시,11140,중구,남산 케이블카,69.65
20250317,11,서울특별시,11140,중구,남산 케이블카,73.02
20250318,11,서울특별시,11140,중구,남산 케이블카,73.08
20250319,11,서울특별시,11140,중구,남산 케이블카,72.36
20250320,11,서울특별시,11140,중구,남산 케이블카,71.59
20250321,11,서울특별시,11140,중구,남산 케이블카,71.59
20250322,11,서울특별시,11140,중구,남산 케이블카,71
20250323,11,서울특별시,11140,중구,남산 케이블카,71.13
20250324,11,서울특별시,11140,중구,남산 케이블카,73.08
20250325,11,서울특별시,11140,중구,남산 케이블카,73.08
20250326,11,서울특별시,11140,중구,남산 케이블카,72.36
20250327,11,서울특별시,11140,중구,남산 케이블카,71.59
20250328,11,서울특별시,11140,중구,남산 케이블카,71.58
20250329,11,서울특별시,11140,중구,남산 케이블카,78.72
20250330,11,서울특별시,11140,중구,남산 케이블카,71.13
20250331,11,서울특별시,11140,중구,남산 케이블카,73.02
20250401,11,서울특별시,11140,중구,남산 케이블카,73.14
20250402,11,서울특별시,11140,중구,남산 케이블카,72.36
20250403,11,서울특별시,11140,중구,남산 케이블카,71.59
20250404,11,서울특별시,11140,중구,남산 케이블카,72.36
20250405,11,서울특별시,11140,중구,남산 케이블카,76.11
20250406,11,서울특별시,11140,중구,남산 케이블카,71.13
20250407,11,서울특별시,11140,중구,남산 케이블카,73.08
20250408,11,서울특별시,11140,중구,남산 케이블카,73.1
20250409,11,서울특별시,11140,중구,남산 케이블카,70.71
20250410,11,서울특별시,11140,중구,남산 케이블카,71.59
20250411,11,서울특별시,11140,중구,남산 케이블카,72.36
20250313,11,서울특별시,11140,중구,남산골한옥마을,88.9
20250314,11,서울특별시,11140,중구,남산골한옥마을,86.99
20250315,11,서울특별시,11140,중구,남산골한옥마을,78.15
20250316,11,서울특별시,11140,중구,남산골한옥마을,82.28
20250317,11,서울특별시,11140,중구,남산골한옥마을,73.33
20250318,11,서울특별시,11140,중구,남산골한옥마을,73.31
20250319,11,서울특별시,11140,중구,남산골한옥마을,88.5
20250320,11,서울특별시,11140,중구,남산골한옥마을,86.99
20250321,11,서울특별시,11140,중구,남산골한옥마을,95.89
20250322,11,서울특별시,11140,중구,남산골한옥마을,91.8
20250323,11,서울특별시,11140,중구,남산골한옥마을,84.17
20250324,11,서울특별시,11140,중구,남산골한옥마을,73.33
20250325,11,서울특별시,11140,중구,남산골한옥마을,73.33
20250326,11,서울특별시,11140,중구,남산골한옥마을,89.32
20250327,11,서울특별시,11140,중구,남산골한옥마을,86.99
20250328,11,서울특별시,11140,중구,남산골한옥마을,95.89
20250329,11,서울특별시,11140,중구,남산골한옥마을,91.45
20250330,11,서울특별시,11140,중구,남산골한옥마을,84.29
20250331,11,서울특별시,11140,중구,남산골한옥마을,73.26
20250401,11,서울특별시,11140,중구,남산골한옥마을,73.31
20250402,11,서울특별시,11140,중구,남산골한옥마을,88.5
20250403,11,서울특별시,11140,중구,남산골한옥마을,86.99
20250404,11,서울특별시,11140,중구,남산골한옥마을,89.32
20250405,11,서울특별시,11140,중구,남산골한옥마을,78.15
20250406,11,서울특별시,11140,중구,남산골한옥마을,84.17
20250407,11,서울특별시,11140,중구,남산골한옥마을,73.31
20250408,11,서울특별시,11140,중구,남산골한옥마을,79.78
20250409,11,서울특별시,11140,중구,남산골한옥마을,85.9
20250410,11,서울특별시,11140,중구,남산골한옥마을,95.89
20250411,11,서울특별시,11140,중구,남산골한옥마을,89.32
20250313,11,서울특별시,11140,중구,남산공원(서울),86.28
20250314,11,서울특별시,11140,중구,남산공원(서울),87.13
20250315,11,서울특별시,11140,중구,남산공원(서울),73.76
20250316,11,서울특별시,11140,중구,남산공원(서울),85.68
20250317,11,서울특별시,11140,중구,남산공원(서울),88.19
20250318,11,서울특별시,11140,중구,남산공원(서울),87.69
20250319,11,서울특별시,11140,중구,남산공원(서울),84.81
20250320,11,서울특별시,11140,중구,남산공원(서울),87.13
20250321,11,서울특별시,11140,중구,남산공원(서울),87.13
20250322,11,서울특별시,11140,중구,남산공원(서울),73.35
20250323,11,서울특별시,11140,중구,남산공원(서울),84
20250324,11,서울특별시,11140,중구,남산공원(서울),87.69
20250325,11,서울특별시,11140,중구,남산공원(서울),87.69
20250326,11,서울특별시,11140,중구,남산공원(서울),84.81
